Date&Time;Cloudfactor;Windspeed;powerProduction_CustomPowerPlant@11/12_Bus0;powerProductionOptimal_CustomPowerPlant@11/12_Bus0;powerConsumption_CustomConsumer@10/10_Bus0;powerDemand_CustomConsumer@10/10_Bus0;powerConsumption_CustomConsumer@10/12_Bus0;powerDemand_CustomConsumer@10/12_Bus0;powerConsumption_GridPower@9/3_Bus0;powerProduction_GridPower@9/3_Bus0;powerConsumption_CustomConsumer@15/10_Bus0;powerDemand_CustomConsumer@15/10_Bus0;powerConsumption_CustomConsumer@13/3_Bus0;powerDemand_CustomConsumer@13/3_Bus0;powerConsumption_CustomConsumer@16/5_Bus0;powerDemand_CustomConsumer@16/5_Bus0;powerProduction_CustomPowerPlant@12/3_Bus0;powerProductionOptimal_CustomPowerPlant@12/3_Bus0;powerConsumption_CustomConsumer@14/12_Bus0;powerDemand_CustomConsumer@14/12_Bus0;powerProduction_CustomPowerPlant@17/5_Bus0;powerProductionOptimal_CustomPowerPlant@17/5_Bus0;powerConsumption_CustomConsumer@8/15_Bus0;powerDemand_CustomConsumer@8/15_Bus0;powerConsumption_CustomConsumer@12/16_Bus0;powerDemand_CustomConsumer@12/16_Bus0;powerConsumption_CustomConsumer@15/17_Bus0;powerDemand_CustomConsumer@15/17_Bus0;powerConsumption_CustomConsumer@9/19_Bus0;powerDemand_CustomConsumer@9/19_Bus0;powerProduction_CustomPowerPlant@21/12_Bus0;powerProductionOptimal_CustomPowerPlant@21/12_Bus0;powerConsumption_CustomConsumer@14/20_Bus0;powerDemand_CustomConsumer@14/20_Bus0;
2014.01.03   13.30;0.74;2.712;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   14.30;0.928;0.978;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   15.30;0.877;2.146;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   16.30;1.0;1.797;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   17.30;0.957;1.957;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   18.30;0.757;1.412;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   19.30;0.738;3.283;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   20.30;0.649;1.392;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   21.30;0.634;1.277;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   22.30;0.494;2.54;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.03   23.30;0.404;2.467;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   00.30;0.534;2.742;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   01.30;0.701;2.722;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   02.30;0.476;1.576;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   03.30;0.494;1.535;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   04.30;0.428;1.798;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   05.30;0.521;1.256;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   06.30;0.595;0.648;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   07.30;0.372;0.383;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   08.30;0.505;2.46;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   09.30;0.659;2.239;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   10.30;0.608;2.763;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   11.30;0.58;2.056;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   12.30;0.533;1.524;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
2014.01.04   13.30;0.407;2.298;0.0;0.0;7.6;7.6,1.6;11.2;11.2,7.5;0.0;219.0;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;40.0;40.0;29.5;29.5,16.6;0.0;0.0;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;0.0;0.0;14.9;14.9,5.0
Date&Time;Cloudfactor;Windspeed;powerConsumption_CustomConsumer@10/10_Bus0;powerDemand_CustomConsumer@10/10_Bus0;powerConsumption_CustomConsumer@10/12_Bus0;powerDemand_CustomConsumer@10/12_Bus0;powerConsumption_CustomConsumer@15/10_Bus0;powerDemand_CustomConsumer@15/10_Bus0;powerConsumption_CustomConsumer@13/3_Bus0;powerDemand_CustomConsumer@13/3_Bus0;powerConsumption_CustomConsumer@16/5_Bus0;powerDemand_CustomConsumer@16/5_Bus0;powerConsumption_CustomConsumer@14/12_Bus0;powerDemand_CustomConsumer@14/12_Bus0;powerConsumption_CustomConsumer@8/15_Bus0;powerDemand_CustomConsumer@8/15_Bus0;powerConsumption_CustomConsumer@12/16_Bus0;powerDemand_CustomConsumer@12/16_Bus0;powerConsumption_CustomConsumer@15/17_Bus0;powerDemand_CustomConsumer@15/17_Bus0;powerConsumption_CustomConsumer@9/19_Bus0;powerDemand_CustomConsumer@9/19_Bus0;powerConsumption_CustomConsumer@14/20_Bus0;powerDemand_CustomConsumer@14/20_Bus0;powerConsumption_GridPower@9/3_Bus0;powerProduction_GridPower@9/3_Bus0;powerProduction_CustomPowerPlant@11/12_Bus0;powerProductionOptimal_CustomPowerPlant@11/12_Bus0;powerProduction_CustomPowerPlant@12/3_Bus0;powerProductionOptimal_CustomPowerPlant@12/3_Bus0;powerProduction_CustomPowerPlant@21/12_Bus0;powerProductionOptimal_CustomPowerPlant@21/12_Bus0;powerProduction_SolarPowerPlant@13/12_Bus0;powerProductionOptimal_SolarPowerPlant@13/12_Bus0;
2014.01.01   12.30;0.395;2.37;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   13.30;0.357;1.091;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   14.30;0.134;1.843;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   15.30;0.365;1.291;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   16.30;0.371;2.377;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   17.30;0.399;2.833;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   18.30;0.348;2.331;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   19.30;0.323;2.321;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   20.30;0.244;1.422;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   21.30;0.007;2.033;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   22.30;0.0;2.277;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.01   23.30;0.0;2.901;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   00.30;0.122;1.157;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   01.30;0.304;2.161;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   02.30;0.25;0.946;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   03.30;0.016;2.338;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   04.30;0.0;1.251;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   05.30;0.0;1.968;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   06.30;0.0;2.109;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   07.30;0.277;2.443;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   08.30;0.341;0.87;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   09.30;0.46;1.63;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   10.30;0.318;2.948;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   11.30;0.563;2.756;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
2014.01.02   12.30;0.409;2.216;7.6;7.6,1.6;11.2;11.2,7.5;47.8;47.8,-3.9;21.7;21.7,12.7;94.2;94.2,19.0;29.5;29.5,16.6;6.1;6.1,1.6;3.5;3.5,1.8;9.0;9.0,5.8;13.5;13.5,5.8;14.9;14.9,5.0;0.0;219.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0
